        -148         150           0
        -148         149           0
        -148         148           0
        -148         147           0
        -148         146           0
        -148         145           0
        -148         144           0
        -148         143           0
        -148         142           0
        -148         141           0
        -148         140           0
        -148         139           0
        -148         138           2
        -148         137           3
        -148         136           0
        -148         135           0
        -148         134           0
        -148         133           1
        -148         132           3
        -148         131           2
        -148         130           0
        -148         129           0
        -148         128           0
        -148         127           0
        -148         126           0
        -148         125           0
        -148         124           0
        -148         123           0
        -148         122           0
        -148         121           0
        -148         120           0
        -148         119           2
        -148         118           2
        -148         117           1
        -148         116           0
        -148         115           0
        -148         114           0
        -148         113           0
        -148         112           0
        -148         111           0
        -148         110           0
        -148         109           1
        -148         108           1
        -148         107           0
        -148         106           0
        -148         105           0
        -148         104           0
        -148         103           0
        -148         102           0
        -148         101           0
        -148         100           0
        -148          99           0
        -148          98           0
        -148          97           0
        -148          96           4
        -148          95           4
        -148          94           1
        -148          93           0
        -148          92           0
        -148          91           0
        -148          90           0
        -148          89           0
        -148          88           0
        -148          87           0
        -148          86           0
        -148          85           0
        -148          84           0
        -148          83           0
        -148          82           1
        -148          81           1
        -148          80           1
        -148          79           1
        -148          78           0
        -148          77           0
        -148          76           0
        -148          75           0
        -148          74           0
        -148          73           0
        -148          72           0
        -148          71           1
        -148          70           1
        -148          69           0
        -148          68           0
        -148          67           0
        -148          66           1
        -148          65           0
        -148          64           0
        -148          63           2
        -148          62           3
        -148          61           1
        -148          60           0
        -148          59           0
        -148          58           0
        -148          57           1
        -148          56           1
        -148          55           0
        -148          54           0
        -148          53           0
        -148          52           0
        -148          51           0
        -148          50           0
        -148          49           2
        -148          48           2
        -148          47           0
        -148          46           0
        -148          45           0
        -148          44           0
        -148          43           1
        -148          42           0
        -148          41           1
        -148          40           1
        -148          39           3
        -148          38           1
        -148          37           0
        -148          36           0
        -148          35           0
        -148          34           1
        -148          33           1
        -148          32           0
        -148          31           0
        -148          30           0
        -148          29           0
        -148          28           0
        -148          27           2
        -148          26           3
        -148          25           5
        -148          24           7
        -148          23           7
        -148          22           6
        -148          21           4
        -148          20           5
        -148          19           6
        -148          18           7
        -148          17           7
        -148          16           9
        -148          15          11
        -148          14          10
        -148          13           9
        -148          12           6
        -148          11           4
        -148          10           1
        -148           9           0
        -148           8           0
        -148           7           0
        -148           6           0
        -148           5           0
        -148           4           0
        -148           3           0
        -148           2           0
        -148           1           2
        -148           0           4
        -148          -1           4
        -148          -2           5
        -148          -3           6
        -148          -4           5
        -148          -5           4
        -148          -6           5
        -148          -7           4
        -148          -8           4
        -148          -9           3
        -148         -10           1
        -148         -11           0
        -148         -12           1
        -148         -13           3
        -148         -14           2
        -148         -15           0
        -148         -16           0
        -148         -17           0
        -148         -18           0
        -148         -19           0
        -148         -20           0
        -148         -21           1
        -148         -22           4
        -148         -23           5
        -148         -24           6
        -148         -25           5
        -148         -26           3
        -148         -27           2
        -148         -28           3
        -148         -29           2
        -148         -30           0
        -148         -31           0
        -148         -32           0
        -148         -33           0
        -148         -34           0
        -148         -35           0
        -148         -36           0
        -148         -37           0
        -148         -38           0
        -148         -39           0
        -148         -40           0
        -148         -41           0
        -148         -42           0
        -148         -43           0
        -148         -44           0
        -148         -45           0
        -148         -46           0
        -148         -47           0
        -148         -48           0
        -148         -49           0
        -148         -50           0
        -148         -51           0
        -148         -52           0
        -148         -53           0
        -148         -54           0
        -148         -55           1
        -148         -56           0
        -148         -57           0
        -148         -58           0
        -148         -59           0
        -148         -60           0
        -148         -61           0
        -148         -62           0
        -148         -63           3
        -148         -64           6
        -148         -65           4
        -148         -66           2
        -148         -67           3
        -148         -68           7
        -148         -69           7
        -148         -70           5
        -148         -71           4
        -148         -72           4
        -148         -73           4
        -148         -74           1
        -148         -75           0
        -148         -76           0
        -148         -77           0
        -148         -78           3
        -148         -79           7
        -148         -80           9
        -148         -81           8
        -148         -82           5
        -148         -83           1
        -148         -84           0
        -148         -85           0
        -148         -86           2
        -148         -87           4
        -148         -88           4
        -148         -89           3
        -148         -90           1
        -148         -91           1
        -148         -92           0
        -148         -93           1
        -148         -94           2
        -148         -95           2
        -148         -96           0
        -148         -97           0
        -148         -98           0
        -148         -99           2
        -148        -100           1
        -148        -101           0
        -148        -102           0
        -148        -103           1
        -148        -104           3
        -148        -105           3
        -148        -106           5
        -148        -107           7
        -148        -108           7
        -148        -109           2
        -148        -110           0
        -148        -111           0
        -148        -112           0
        -148        -113           3
        -148        -114           6
        -148        -115           5
        -148        -116           2
        -148        -117           1
        -148        -118           4
        -148        -119           6
        -148        -120           6
        -148        -121           4
        -148        -122           2
        -148        -123           2
        -148        -124           2
        -148        -125           3
        -148        -126           4
        -148        -127           6
        -148        -128           4
        -148        -129           0
        -148        -130           0
        -148        -131           0
        -148        -132           0
        -148        -133           2
        -148        -134           1
        -148        -135           0
        -148        -136           0
        -148        -137           0
        -148        -138           0
        -148        -139           0
        -148        -140           0
        -148        -141           0
        -148        -142           3
        -148        -143           6
        -148        -144           7
        -148        -145           3
        -148        -146           0
        -148        -147           0
        -148        -148           0
        -148        -149           0
        -148        -150           0

        -147         150           0
        -147         149           0
        -147         148           0
        -147         147           0
        -147         146           0
        -147         145           0
        -147         144           0
        -147         143           0
        -147         142           1
        -147         141           1
        -147         140           0
        -147         139           0
        -147         138           1
        -147         137           0
        -147         136           0
        -147         135           0
        -147         134           0
        -147         133           0
        -147         132           3
        -147         131           4
        -147         130           3
        -147         129           1
        -147         128           0
        -147         127           0
        -147         126           0
        -147         125           0
        -147         124           0
        -147         123           0
        -147         122           0
        -147         121           0
        -147         120           0
        -147         119           1
        -147         118           2
        -147         117           2
        -147         116           1
        -147         115           1
        -147         114           0
        -147         113           2
        -147         112           3
        -147         111           3
        -147         110           2
        -147         109           4
        -147         108           3
        -147         107           1
        -147         106           0
        -147         105           0
        -147         104           0
        -147         103           0
        -147         102           0
        -147         101           0
        -147         100           0
        -147          99           0
        -147          98           0
        -147          97           0
        -147          96           2
        -147          95           3
        -147          94           0
        -147          93           0
        -147          92           0
        -147          91           0
        -147          90           1
        -147          89           0
        -147          88           0
        -147          87           0
        -147          86           0
        -147          85           0
        -147          84           0
        -147          83           0
        -147          82           2
        -147          81           4
        -147          80           5
        -147          79           5
        -147          78           3
        -147          77           1
        -147          76           0
        -147          75           0
        -147          74           1
        -147          73           0
        -147          72           0
        -147          71           0
        -147          70           0
        -147          69           1
        -147          68           4
        -147          67           5
        -147          66           4
        -147          65           2
        -147          64           0
        -147          63           0
        -147          62           0
        -147          61           0
        -147          60           0
        -147          59           0
        -147          58           1
        -147          57           4
        -147          56           6
        -147          55           2
        -147          54           0
        -147          53           0
        -147          52           0
        -147          51           0
        -147          50           1
        -147          49           6
        -147          48           6
        -147          47           1
        -147          46           0
        -147          45           0
        -147          44           0
        -147          43           0
        -147          42           0
        -147          41           0
        -147          40           2
        -147          39           5
        -147          38           5
        -147          37           3
        -147          36           1
        -147          35           0
        -147          34           1
        -147          33           3
        -147          32           4
        -147          31           4
        -147          30           1
        -147          29           1
        -147          28           1
        -147          27           3
        -147          26           4
        -147          25           8
        -147          24           9
        -147          23           8
        -147          22           5
        -147          21           4
        -147          20           5
        -147          19           7
        -147          18           7
        -147          17           7
        -147          16           9
        -147          15          12
        -147          14          12
        -147          13           9
        -147          12           7
        -147          11           4
        -147          10           0
        -147           9           0
        -147           8           0
        -147           7           0
        -147           6           0
        -147           5           0
        -147           4           0
        -147           3           0
        -147           2           2
        -147           1           3
        -147           0           7
        -147          -1           7
        -147          -2           6
        -147          -3           5
        -147          -4           4
        -147          -5           3
        -147          -6           4
        -147          -7           5
        -147          -8           4
        -147          -9           2
        -147         -10           0
        -147         -11           0
        -147         -12           2
        -147         -13           3
        -147         -14           2
        -147         -15           0
        -147         -16           0
        -147         -17           0
        -147         -18           0
        -147         -19           0
        -147         -20           0
        -147         -21           2
        -147         -22           5
        -147         -23           5
        -147         -24           5
        -147         -25           3
        -147         -26           0
        -147         -27           0
        -147         -28           2
        -147         -29           3
        -147         -30           0
        -147         -31           0
        -147         -32           0
        -147         -33           0
        -147         -34           0
        -147         -35           1
        -147         -36           3
        -147         -37           4
        -147         -38           5
        -147         -39           4
        -147         -40           3
        -147         -41           0
        -147         -42           0
        -147         -43           0
        -147         -44           0
        -147         -45           0
        -147         -46           0
        -147         -47           0
        -147         -48           0
        -147         -49           0
        -147         -50           0
        -147         -51           0
        -147         -52           2
        -147         -53           0
        -147         -54           1
        -147         -55           3
        -147         -56           3
        -147         -57           1
        -147         -58           0
        -147         -59           0
        -147         -60           0
        -147         -61           0
        -147         -62           0
        -147         -63           5
        -147         -64           7
        -147         -65           4
        -147         -66           0
        -147         -67           0
        -147         -68           3
        -147         -69           4
        -147         -70           4
        -147         -71           5
        -147         -72           6
        -147         -73           5
        -147         -74           0
        -147         -75           0
        -147         -76           0
        -147         -77           0
        -147         -78           4
        -147         -79          11
        -147         -80          12
        -147         -81          10
        -147         -82           6
        -147         -83           2
        -147         -84           0
        -147         -85           0
        -147         -86           3
        -147         -87           5
        -147         -88           5
        -147         -89           4
        -147         -90           1
        -147         -91           0
        -147         -92           0
        -147         -93           0
        -147         -94           0
        -147         -95           2
        -147         -96           0
        -147         -97           0
        -147         -98           0
        -147         -99           2
        -147        -100           4
        -147        -101           2
        -147        -102           0
        -147        -103           0
        -147        -104           0
        -147        -105           0
        -147        -106           4
        -147        -107           9
        -147        -108           9
        -147        -109           3
        -147        -110           0
        -147        -111           0
        -147        -112           0
        -147        -113           4
        -147        -114           8
        -147        -115           6
        -147        -116           3
        -147        -117           0
        -147        -118           3
        -147        -119           8
        -147        -120           9
        -147        -121           9
        -147        -122           8
        -147        -123           7
        -147        -124           6
        -147        -125           4
        -147        -126           3
        -147        -127           2
        -147        -128           1
        -147        -129           0
        -147        -130           0
        -147        -131           0
        -147        -132           0
        -147        -133           1
        -147        -134           2
        -147        -135           0
        -147        -136           0
        -147        -137           0
        -147        -138           0
        -147        -139           0
        -147        -140           0
        -147        -141           0
        -147        -142           2
        -147        -143           5
        -147        -144           5
        -147        -145           1
        -147        -146           0
        -147        -147           0
        -147        -148           0
        -147        -149           0
        -147        -150           0

        -146         150           0
        -146         149           0
        -146         148           0
        -146         147           1
        -146         146           1
        -146         145           0
        -146         144           2
        -146         143           2
        -146         142           2
        -146         141           0
        -146         140           0
        -146         139           0
        -146         138           0
